method,seed,latent_dim,beta,n_clusters,silhouette,calinski_harabasz,davies_bouldin,ari,nmi,purity,n_samples_silhouette
pca_gmm,46,16,,10,-0.00516072241589427,224.8069722211561,4.084365157460391,0.0389543351103016,0.12357263729504706,0.5691430856914309,3000
pca_kmeans,46,16,,11,0.08567360788583755,625.2897913067509,2.0410155859038075,0.03158882940626254,0.12458974822259118,0.5903409659034097,3000
pca_gmm,46,16,,11,-0.011063853278756142,171.04010305244998,4.5676721031815415,0.08253449270963162,0.1755247197164987,0.5897410258974103,3000
pca_kmeans,46,16,,12,0.08236254006624222,596.685324325841,2.1111896075488037,0.028801571021908674,0.1208992082276704,0.5895410458954105,3000
pca_gmm,46,16,,12,-0.009450957179069519,153.81651666262482,4.210774916098097,0.07546172846376047,0.13935701444126,0.5735426457354265,3000
pca_kmeans,46,16,,13,0.08226239681243896,569.8581171503297,2.146014600794388,0.02949291867399556,0.12193838628309436,0.5964403559644036,3000
pca_gmm,46,16,,13,-0.0232415571808815,146.36474454514277,3.6087924562166074,0.09448052466030804,0.16581705445350872,0.5929407059294071,3000
pca_kmeans,46,16,,14,0.07902058213949203,543.5043731232951,2.1371779690169292,0.03038675067273704,0.12225491029467761,0.6012398760123988,3000
pca_gmm,46,16,,14,-0.009534613229334354,180.40547879261584,4.1905695423200005,0.1177088138210244,0.20041697045277068,0.6461353864613538,3000
pca_kmeans,46,16,,15,0.07717954367399216,520.4348407972652,2.162241645336886,0.025376774471892953,0.11617138744923844,0.5940405959404059,3000
pca_gmm,46,16,,15,-0.010849220678210258,149.23331136210084,3.9258817875635597,0.0930464147465301,0.17185957809086955,0.6099390060993901,3000
vae_kmeans,46,32,0.01,2,0.0882488414645195,931.5443052022719,3.1879268807656107,0.003714734434222797,0.001330515715536581,0.531946805319468,3000
vae_gmm,46,32,0.01,2,0.04285954311490059,444.44433625876997,4.5161761186271,-0.00420029174237667,0.04271604625142865,0.531946805319468,3000
vae_kmeans,46,32,0.01,3,0.07813107967376709,826.6018303168483,2.811971802681404,0.0009763297325672082,0.0011610583903194332,0.531946805319468,3000
vae_gmm,46,32,0.01,3,0.029235776513814926,472.97589623387387,4.044019684126706,0.025982726552601094,0.07201321623842542,0.531946805319468,3000
vae_kmeans,46,32,0.01,4,0.07335827499628067,738.4481844462665,2.6390552460484464,0.014814083588570769,0.020842139436509668,0.531946805319468,3000
vae_gmm,46,32,0.01,4,0.0177264753729105,428.78062711531294,3.9691434455052668,0.039869834549110236,0.09265978750123877,0.5628437156284372,3000
vae_kmeans,46,32,0.01,5,0.07495672255754471,681.3503007761848,2.5186909307516068,0.03450330500859274,0.03656352490721396,0.5723427657234277,3000
vae_gmm,46,32,0.01,5,0.014795198105275631,468.0407045883322,3.31940223507058,0.0515397432969423,0.11119377024900468,0.5745425457454254,3000
vae_kmeans,46,32,0.01,6,0.07253114134073257,623.6070392254494,2.500910324140239,0.029052290438326373,0.03674236460373089,0.5737426257374263,3000
vae_gmm,46,32,0.01,6,0.023550616577267647,443.5951974686221,3.1235853309229653,0.04151116275415387,0.10397626687586375,0.5727427257274272,3000
vae_kmeans,46,32,0.01,7,0.07462741434574127,583.3845787218852,2.4300404611147326,0.0638393858111631,0.15561939882250767,0.6008399160083991,3000
vae_gmm,46,32,0.01,7,0.024245735257864,429.1571934956134,2.97772898315521,0.04243984130169394,0.10575644417269901,0.5700429957004299,3000
vae_kmeans,46,32,0.01,8,0.07042419165372849,550.5431427854661,2.3411405082315664,0.0554036420898431,0.14269263466811033,0.5962403759624038,3000
vae_gmm,46,32,0.01,8,0.02420121803879738,438.6981490402245,2.7310267833990887,0.06138232854647184,0.17355370769920905,0.6088391160883911,3000
vae_kmeans,46,32,0.01,9,0.06486186385154724,521.2148646326732,2.3500279208156645,0.046361675817329494,0.13109720482417228,0.5951404859514049,3000
vae_gmm,46,32,0.01,9,0.028497222810983658,431.63384504653567,2.563428042394236,0.04855311983765107,0.1532753989557961,0.5991400859914009,3000
vae_kmeans,46,32,0.01,10,0.06309309601783752,495.13084374703624,2.28781544496887,0.03702738783171983,0.13079749070289015,0.5898410158984102,3000
vae_gmm,46,32,0.01,10,0.022637156769633293,410.7872943506099,2.5055173697587656,0.04533312196783458,0.1523987235720862,0.5985401459854015,3000
vae_kmeans,46,32,0.01,11,0.062081288546323776,472.5777052781566,2.237951556935762,0.03335567992119331,0.12726038307670143,0.5884411558844116,3000
vae_gmm,46,32,0.01,11,0.01896495558321476,384.4118727225856,2.514649398455578,0.04160607995140473,0.1523036774516692,0.593040695930407,3000
vae_kmeans,46,32,0.01,12,0.06135834753513336,459.2528073820057,2.2099340962776597,0.030220090576106935,0.12005165591159929,0.5847415258474152,3000
vae_gmm,46,32,0.01,12,0.02226937934756279,370.9304602111414,2.408915397206278,0.0391537712910698,0.14802894553288706,0.5860413958604139,3000
vae_kmeans,46,32,0.01,13,0.06472857296466827,433.6527821549913,2.15909300036304,0.02931471583908418,0.11926755911440455,0.583941605839416,3000
vae_gmm,46,32,0.01,13,0.02929198183119297,382.81599324213994,2.3273685754556244,0.037245514781429186,0.14638916803701363,0.6009399060093991,3000
vae_kmeans,46,32,0.01,14,0.06001553311944008,422.3298611049559,2.1763984595573547,0.025399791052314272,0.11486866571566916,0.5806419358064193,3000
vae_gmm,46,32,0.01,14,0.018063845112919807,350.3505536795954,2.4530476384571913,0.03216257613786787,0.1432509557757234,0.5980401959804019,3000
vae_kmeans,46,32,0.01,15,0.05956381559371948,406.5659791718021,2.2325922714615634,0.02506922172078365,0.11233112227954392,0.5901409859014098,3000
vae_gmm,46,32,0.01,15,0.020611993968486786,351.3560021710387,2.433707286034546,0.03139700727783368,0.13970656588115288,0.5971402859714029,3000
vae_kmeans,46,32,0.05,2,0.08635180443525314,906.2722333265442,3.243966500796051,0.004805004253908142,0.0024415299316564434,0.531946805319468,3000
vae_gmm,46,32,0.05,2,0.045030903071165085,419.32120188089425,4.7491777143564065,0.02048627454450722,0.05792121428106721,0.531946805319468,3000
vae_kmeans,46,32,0.05,3,0.0766259953379631,793.2852338619455,2.8650320962317175,0.00764373673492665,0.011410980724035732,0.531946805319468,3000
vae_gmm,46,32,0.05,3,0.039800141006708145,471.4838104169772,4.1653852235786895,0.06688269286096446,0.0925196525020307,0.5525447455254474,3000
vae_kmeans,46,32,0.05,4,0.07731503248214722,725.2704919970528,2.6801941836639056,0.0023817870700359412,0.002561966018917801,0.531946805319468,3000
vae_gmm,46,32,0.05,4,0.022310908883810043,427.4586112830148,4.126241245582469,0.05786810528816221,0.10952802130687433,0.581041895810419,3000
vae_kmeans,46,32,0.05,5,0.07417231053113937,669.8208657522412,2.6307814528861577,0.006496222944290889,0.010842347688202096,0.531946805319468,3000
vae_gmm,46,32,0.05,5,0.038836099207401276,504.42246279816453,3.0986740473694807,0.04282056101574324,0.09789690350942379,0.5432456754324567,3000
vae_kmeans,46,32,0.05,6,0.07612913846969604,624.0751315101674,2.487084711447881,0.05489052688349332,0.15768709691551872,0.5618438156184381,3000
vae_gmm,46,32,0.05,6,0.039609137922525406,448.46845313490417,3.01996980415839,0.05387566140511628,0.103208480305181,0.5869413058694131,3000
vae_kmeans,46,32,0.05,7,0.07176785171031952,582.111891643606,2.388986680555895,0.05178631083478519,0.15499022566826656,0.5691430856914309,3000
vae_gmm,46,32,0.05,7,0.03786343336105347,421.33786631160405,2.9347375097087047,0.042503497355279016,0.09351933372801806,0.5822417758224178,3000
vae_kmeans,46,32,0.05,8,0.06909574568271637,544.0556861416965,2.3957713376295606,0.04888294121236836,0.15042321436313483,0.5940405959404059,3000
vae_gmm,46,32,0.05,8,0.03882163390517235,415.7194005245839,2.9617125371503716,0.06287889985926244,0.17454359735905461,0.617038296170383,3000
vae_kmeans,46,32,0.05,9,0.06593067198991776,515.9213332863688,2.36383725344673,0.04144994201341028,0.13929796283387247,0.5880411958804119,3000
vae_gmm,46,32,0.05,9,0.02950412966310978,413.4213855398648,2.5719215631805876,0.039800847185859856,0.15091325725770813,0.5648435156484352,3000
vae_kmeans,46,32,0.05,10,0.06426133960485458,491.30101619216845,2.299994157901266,0.03819005567605898,0.13412604275964324,0.5873412658734126,3000
vae_gmm,46,32,0.05,10,0.029596051201224327,397.42251525163675,2.5777149255140572,0.04418524452660633,0.15182945188402608,0.6062393760623938,3000
vae_kmeans,46,32,0.05,11,0.06525731086730957,468.73350510975627,2.3509450644535406,0.03337718731782519,0.12818416503828636,0.5844415558444156,3000
vae_gmm,46,32,0.05,11,0.031850483268499374,385.84827373049313,2.5852464337385985,0.03681965570490967,0.14082086152261666,0.5976402359764024,3000
vae_kmeans,46,32,0.05,12,0.06335791200399399,448.2929166050825,2.3076866499979354,0.02974497835646528,0.12448340954507009,0.5815418458154185,3000
vae_gmm,46,32,0.05,12,0.027512893080711365,369.0409314186031,2.5486921779781357,0.03687211580701994,0.14421761208362702,0.5958404159584042,3000
vae_kmeans,46,32,0.05,13,0.06335552781820297,430.44876454629167,2.263367324761831,0.02503330883638545,0.12372120069234051,0.5784421557844216,3000
vae_gmm,46,32,0.05,13,0.026665130630135536,346.0327377201122,2.571278964994353,0.03461043767404126,0.14560312913957177,0.5947405259474052,3000
vae_kmeans,46,32,0.05,14,0.06151573732495308,412.8918668737014,2.2576016741243508,0.023435749925720634,0.12089849709230803,0.5775422457754225,3000
vae_gmm,46,32,0.05,14,0.02837764471769333,339.8373839311019,2.4620820313136247,0.028200668057382264,0.13436011018871385,0.5891410858914109,3000
vae_kmeans,46,32,0.05,15,0.06327865272760391,398.7448415408692,2.2348557373022517,0.021301593923358137,0.1164407107651992,0.5763423657634237,3000
vae_gmm,46,32,0.05,15,0.02209053747355938,309.22134575454874,2.736558076982301,0.034917625279539045,0.1481865916622991,0.6029397060293971,3000
vae_kmeans,46,32,0.1,2,0.083598792552948,880.1618298124176,3.2870196607753575,-0.00040003111220974954,0.0019342996939054622,0.531946805319468,3000
vae_gmm,46,32,0.1,2,0.04644881188869476,489.68649270929615,4.327120957146561,-0.004692858270814492,0.04184063778008623,0.531946805319468,3000
vae_kmeans,46,32,0.1,3,0.07240726053714752,762.7853144086793,2.9406775228256197,0.018058691116016573,0.015143958955151535,0.531946805319468,3000
vae_gmm,46,32,0.1,3,0.03153935819864273,380.42896395779104,5.1177162562188885,0.03073901726076313,0.07284809183071558,0.531946805319468,3000
vae_kmeans,46,32,0.1,4,0.07056248933076859,670.016640647178,2.736155481940838,0.01885772069475104,0.019310712057704026,0.5372462753724627,3000
vae_gmm,46,32,0.1,4,0.029841570183634758,413.2794089792652,3.957899873178751,0.05341431602419147,0.11932001688044641,0.531946805319468,3000
vae_kmeans,46,32,0.1,5,0.06742552667856216,618.3479394757715,2.6549521475525735,0.0304461275096798,0.037589772134544314,0.5773422657734226,3000
vae_gmm,46,32,0.1,5,0.022996675223112106,411.9355225398632,3.453379357011168,0.07290156079494092,0.14076571487666978,0.5801419858014198,3000
vae_kmeans,46,32,0.1,6,0.0689384862780571,577.428738645773,2.527152623219499,0.08040561715110628,0.185549775045685,0.6044395560443956,3000
vae_gmm,46,32,0.1,6,0.0442739874124527,405.5691673399965,3.0563009485110566,0.060356318062727045,0.1040786447664373,0.5828417158284172,3000
vae_kmeans,46,32,0.1,7,0.06980375945568085,546.8590919531035,2.490397533206004,0.06887138992584232,0.17368674047897037,0.6060393960603939,3000
vae_gmm,46,32,0.1,7,0.024945633485913277,403.755623965896,3.0543941439946365,0.044629058717710834,0.09332486025487974,0.5860413958604139,3000
vae_kmeans,46,32,0.1,8,0.06868913024663925,511.34606757027206,2.4239752373995116,0.056608405513892686,0.1609211701600172,0.6027397260273972,3000
vae_gmm,46,32,0.1,8,0.027531659230589867,385.28511701161574,2.9128531669638544,0.032851866304703777,0.08041029475720496,0.581041895810419,3000
vae_kmeans,46,32,0.1,9,0.06512312591075897,483.6173526483437,2.387387086063379,0.04655157007559713,0.1479222854200556,0.5944405559444056,3000
vae_gmm,46,32,0.1,9,0.03913881629705429,397.47616963778046,2.7015868802543683,0.048629846724751555,0.14982792004840464,0.5961403859614038,3000
vae_kmeans,46,32,0.1,10,0.06532911211252213,468.1049550661221,2.307296764781118,0.04534749506552373,0.14216787371010012,0.5963403659634037,3000
vae_gmm,46,32,0.1,10,0.031367018818855286,364.5571738070421,2.758043857890466,0.045447494037733197,0.15001150117737816,0.5980401959804019,3000
vae_kmeans,46,32,0.1,11,0.06325998902320862,448.49801098572965,2.3157654643323693,0.03891358970145631,0.13661061329260432,0.5965403459654035,3000
vae_gmm,46,32,0.1,11,0.022839879617094994,349.6039447910816,2.64141078794808,0.036924591928834724,0.13637098693053687,0.5904409559044096,3000
vae_kmeans,46,32,0.1,12,0.06602851301431656,429.1321993962503,2.2929952991600895,0.03278196776320015,0.13395780393675397,0.5761423857614238,3000
vae_gmm,46,32,0.1,12,0.04258117452263832,356.7022942354787,2.3721968793181336,0.03649940052874264,0.14576582327492024,0.5907409259074092,3000
vae_kmeans,46,32,0.1,13,0.062271494418382645,413.709773150092,2.267179337783783,0.03075035438789039,0.12932145982412824,0.5833416658334166,3000
vae_gmm,46,32,0.1,13,0.027340559288859367,318.94027164620303,2.606562611820199,0.030730455372289432,0.1328537827792955,0.5934406559344065,3000
vae_kmeans,46,32,0.1,14,0.06047473102807999,400.4174577507584,2.227182190414799,0.02707809497669839,0.12593641902323832,0.5820417958204179,3000
vae_gmm,46,32,0.1,14,0.03385474532842636,339.48359779912124,2.479394889969462,0.02550968625446516,0.12916847100416629,0.5785421457854215,3000
vae_kmeans,46,32,0.1,15,0.061925411224365234,386.2495156189124,2.1969554937176397,0.024379978068894324,0.11986092322148113,0.5744425557444256,3000
vae_gmm,46,32,0.1,15,0.0256937425583601,303.99348341619947,2.5704768670667253,0.028422808963279072,0.13439374738689622,0.6008399160083991,3000
vae_kmeans,46,32,0.5,2,0.11182851344347,1030.3607897370723,2.808935250605079,-0.00140079506677444,0.0024789337311166377,0.531946805319468,3000
vae_gmm,46,32,0.5,2,0.06972172856330872,747.1899504226963,3.5447413158701884,-0.0040828654869629315,0.004729991040267858,0.531946805319468,3000
vae_kmeans,46,32,0.5,3,0.08422894030809402,855.0160945443857,2.979716412034081,0.0004528967064001829,0.002818511935051842,0.531946805319468,3000
vae_gmm,46,32,0.5,3,0.09739556908607483,785.9949801335694,2.8815183082574394,0.15362464735571932,0.17792916851636492,0.5525447455254474,3000
vae_kmeans,46,32,0.5,4,0.0878879502415657,777.406365871898,2.6846040962670865,0.10403137487420346,0.2133875916228862,0.5727427257274272,3000
vae_gmm,46,32,0.5,4,0.060947928577661514,608.4926335508098,2.897547875518515,0.07709953403716391,0.13859262409303869,0.5454454554544546,3000
vae_kmeans,46,32,0.5,5,0.08733812719583511,713.4119267171571,2.514491671920195,0.07849664075219884,0.19140701277890856,0.571942805719428,3000
vae_gmm,46,32,0.5,5,0.07492177933454514,664.3484181749579,2.5830370321215055,0.11248268821010166,0.21387636650646752,0.6122387761223878,3000
vae_kmeans,46,32,0.5,6,0.07744798809289932,663.8760530220935,2.3748496004206743,0.058390754385217396,0.17573946247255795,0.5715428457154285,3000
vae_gmm,46,32,0.5,6,0.07054663449525833,618.3831268247434,2.4768175998303277,0.08295299458559066,0.18932748595881124,0.6074392560743925,3000
vae_kmeans,46,32,0.5,7,0.0784376859664917,621.1102864700406,2.271781520571414,0.06914447328196556,0.18517731343317154,0.6064393560643936,3000
vae_gmm,46,32,0.5,7,0.06483535468578339,566.1600119950092,2.4335707681642496,0.055271937779370235,0.16594714782862677,0.5667433256674332,3000
vae_kmeans,46,32,0.5,8,0.07397347688674927,586.7839795674092,2.1942104048039877,0.05818275716694916,0.1731041429428091,0.6032396760323968,3000
vae_gmm,46,32,0.5,8,0.06774631887674332,539.1962721119504,2.5934117376826586,0.0403999489022364,0.1467451732783241,0.5635436456354365,3000
vae_kmeans,46,32,0.5,9,0.07716483622789383,554.2967939807606,2.324306545346986,0.04974653906156732,0.16183475084471718,0.5980401959804019,3000
vae_gmm,46,32,0.5,9,0.060093700885772705,499.3088247304203,2.5274467657704673,0.03849056141291053,0.14185593891882475,0.5642435756424358,3000
vae_kmeans,46,32,0.5,10,0.07194194197654724,527.3712644902695,2.2823055580149028,0.04256769796993078,0.15536888486678646,0.5971402859714029,3000
vae_gmm,46,32,0.5,10,0.050259657204151154,467.2086370178532,2.486559207605502,0.03558256972316377,0.13560733487472207,0.5635436456354365,3000
vae_kmeans,46,32,0.5,11,0.0713401511311531,505.47545296331486,2.1766990527036327,0.03649710767609867,0.14629476550063372,0.5893410658934106,3000
vae_gmm,46,32,0.5,11,0.048425935208797455,441.1619879236636,2.4650987595623834,0.032979807565043484,0.13300717213315644,0.5631436856314369,3000
vae_kmeans,46,32,0.5,12,0.07199467718601227,483.43861039915987,2.2110574411775,0.033352393132743456,0.13970472240201182,0.5881411858814118,3000
vae_gmm,46,32,0.5,12,0.059080738574266434,441.2267914092624,2.327148755605227,0.03080872293446825,0.13376937712187598,0.5774422557744225,3000
vae_kmeans,46,32,0.5,13,0.07080566138029099,468.0887915722265,2.100237386010367,0.029732576788240716,0.13612571438759266,0.5862413758624138,3000
vae_gmm,46,32,0.5,13,0.05567627027630806,420.9989435678058,2.315481388745527,0.02443544255951448,0.1297580670126206,0.5636436356364364,3000
vae_kmeans,46,32,0.5,14,0.07287129759788513,452.9151006955747,2.1083595474600747,0.02756827807377553,0.1315135843996172,0.5853414658534146,3000
vae_gmm,46,32,0.5,14,0.055394429713487625,409.93670192005123,2.265832076505139,0.025900110670487683,0.12630723917957143,0.5754424557544245,3000
vae_kmeans,46,32,0.5,15,0.07133498787879944,437.5209991138862,2.047788542217838,0.02372815689324911,0.13139886287606606,0.5801419858014198,3000
vae_gmm,46,32,0.5,15,0.061389822512865067,403.0274987661049,2.2446110840648106,0.02277056021571596,0.11943696230544411,0.575042495750425,3000
vae_kmeans,46,32,1.0,2,0.1206948459148407,1152.00393423836,2.646438017908696,-0.00140079506677444,0.0024789337311166377,0.531946805319468,3000
